,name_x,city_x,index_dbase1,index_dbase2,status,JOB_START_DATE,JOB_END_DATE,EMPLOYER_STATE,name_y,city_y,st_cd,name,h2a_violtn_cnt,findings_start_date,findings_end_date,city,ld_dt
109,1.0,1.0,9107,258261,CERTIFICATION,2018-03-28,2018-07-23,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",1,2015-04-15,2015-07-31,SALINAS,2018-08-14 00:04:07-04:00
110,1.0,1.0,9473,258261,CERTIFICATION,2018-04-09,2018-08-16,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",1,2015-04-15,2015-07-31,SALINAS,2018-08-14 00:04:07-04:00
111,1.0,1.0,9508,258261,CERTIFICATION,2018-04-02,2018-08-29,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",1,2015-04-15,2015-07-31,SALINAS,2018-08-14 00:04:07-04:00
112,1.0,1.0,9623,258261,CERTIFICATION,2018-03-30,2018-08-19,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",1,2015-04-15,2015-07-31,SALINAS,2018-08-14 00:04:07-04:00
113,1.0,1.0,10875,258261,CERTIFICATION,2018-05-04,2018-08-15,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",1,2015-04-15,2015-07-31,SALINAS,2018-08-14 00:04:07-04:00
114,1.0,1.0,11003,258261,CERTIFICATION,2018-05-18,2018-09-23,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",1,2015-04-15,2015-07-31,SALINAS,2018-08-14 00:04:07-04:00
115,1.0,1.0,11007,258261,CERTIFICATION,2018-05-22,2018-08-22,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",1,2015-04-15,2015-07-31,SALINAS,2018-08-14 00:04:07-04:00
116,1.0,1.0,11252,258261,CERTIFICATION,2018-05-21,2018-09-09,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",1,2015-04-15,2015-07-31,SALINAS,2018-08-14 00:04:07-04:00
117,1.0,1.0,11298,258261,CERTIFICATION,2018-05-24,2018-08-31,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",1,2015-04-15,2015-07-31,SALINAS,2018-08-14 00:04:07-04:00
118,1.0,1.0,14451,258261,CERTIFICATION,2018-08-31,2019-01-09,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",1,2015-04-15,2015-07-31,SALINAS,2018-08-14 00:04:07-04:00
119,1.0,1.0,3823,264250,CERTIFICATION,2018-01-16,2018-06-19,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",27,2015-05-01,2015-07-31,SALINAS,2019-07-13 00:22:57-04:00
120,1.0,1.0,3826,264250,CERTIFICATION,2018-01-19,2018-07-13,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",27,2015-05-01,2015-07-31,SALINAS,2019-07-13 00:22:57-04:00
121,1.0,1.0,5190,264250,CERTIFICATION,2018-01-22,2018-07-22,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",27,2015-05-01,2015-07-31,SALINAS,2019-07-13 00:22:57-04:00
122,1.0,1.0,5392,264250,CERTIFICATION,2018-02-01,2018-07-13,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",27,2015-05-01,2015-07-31,SALINAS,2019-07-13 00:22:57-04:00
123,1.0,1.0,5470,264250,CERTIFICATION,2018-02-01,2018-07-18,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",27,2015-05-01,2015-07-31,SALINAS,2019-07-13 00:22:57-04:00
124,1.0,1.0,5497,264250,CERTIFICATION,2018-02-07,2018-07-24,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",27,2015-05-01,2015-07-31,SALINAS,2019-07-13 00:22:57-04:00
125,1.0,1.0,5560,264250,CERTIFICATION,2018-02-01,2018-07-16,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",27,2015-05-01,2015-07-31,SALINAS,2019-07-13 00:22:57-04:00
126,1.0,1.0,9107,264250,CERTIFICATION,2018-03-28,2018-07-23,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",27,2015-05-01,2015-07-31,SALINAS,2019-07-13 00:22:57-04:00
127,1.0,1.0,9473,264250,CERTIFICATION,2018-04-09,2018-08-16,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",27,2015-05-01,2015-07-31,SALINAS,2019-07-13 00:22:57-04:00
128,1.0,1.0,9508,264250,CERTIFICATION,2018-04-02,2018-08-29,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",27,2015-05-01,2015-07-31,SALINAS,2019-07-13 00:22:57-04:00
129,1.0,1.0,9623,264250,CERTIFICATION,2018-03-30,2018-08-19,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",27,2015-05-01,2015-07-31,SALINAS,2019-07-13 00:22:57-04:00
130,1.0,1.0,10875,264250,CERTIFICATION,2018-05-04,2018-08-15,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",27,2015-05-01,2015-07-31,SALINAS,2019-07-13 00:22:57-04:00
131,1.0,1.0,11003,264250,CERTIFICATION,2018-05-18,2018-09-23,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",27,2015-05-01,2015-07-31,SALINAS,2019-07-13 00:22:57-04:00
132,1.0,1.0,11007,264250,CERTIFICATION,2018-05-22,2018-08-22,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",27,2015-05-01,2015-07-31,SALINAS,2019-07-13 00:22:57-04:00
133,1.0,1.0,11252,264250,CERTIFICATION,2018-05-21,2018-09-09,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",27,2015-05-01,2015-07-31,SALINAS,2019-07-13 00:22:57-04:00
134,1.0,1.0,11298,264250,CERTIFICATION,2018-05-24,2018-08-31,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",27,2015-05-01,2015-07-31,SALINAS,2019-07-13 00:22:57-04:00
135,1.0,1.0,14451,264250,CERTIFICATION,2018-08-31,2019-01-09,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO, LLC",27,2015-05-01,2015-07-31,SALINAS,2019-07-13 00:22:57-04:00
136,1.0,1.0,3823,295894,CERTIFICATION,2018-01-16,2018-06-19,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO LLC / SARC, INC",128,2017-11-06,2018-05-16,SALINAS,2020-01-27 11:37:35-05:00
137,1.0,1.0,3826,295894,CERTIFICATION,2018-01-19,2018-07-13,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO LLC / SARC, INC",128,2017-11-06,2018-05-16,SALINAS,2020-01-27 11:37:35-05:00
138,1.0,1.0,5190,295894,CERTIFICATION,2018-01-22,2018-07-22,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO LLC / SARC, INC",128,2017-11-06,2018-05-16,SALINAS,2020-01-27 11:37:35-05:00
139,1.0,1.0,5392,295894,CERTIFICATION,2018-02-01,2018-07-13,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO LLC / SARC, INC",128,2017-11-06,2018-05-16,SALINAS,2020-01-27 11:37:35-05:00
140,1.0,1.0,5470,295894,CERTIFICATION,2018-02-01,2018-07-18,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO LLC / SARC, INC",128,2017-11-06,2018-05-16,SALINAS,2020-01-27 11:37:35-05:00
141,1.0,1.0,5497,295894,CERTIFICATION,2018-02-07,2018-07-24,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO LLC / SARC, INC",128,2017-11-06,2018-05-16,SALINAS,2020-01-27 11:37:35-05:00
142,1.0,1.0,5560,295894,CERTIFICATION,2018-02-01,2018-07-16,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO LLC / SARC, INC",128,2017-11-06,2018-05-16,SALINAS,2020-01-27 11:37:35-05:00
143,1.0,1.0,9107,295894,CERTIFICATION,2018-03-28,2018-07-23,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO LLC / SARC, INC",128,2017-11-06,2018-05-16,SALINAS,2020-01-27 11:37:35-05:00
144,1.0,1.0,9473,295894,CERTIFICATION,2018-04-09,2018-08-16,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO LLC / SARC, INC",128,2017-11-06,2018-05-16,SALINAS,2020-01-27 11:37:35-05:00
145,1.0,1.0,9508,295894,CERTIFICATION,2018-04-02,2018-08-29,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO LLC / SARC, INC",128,2017-11-06,2018-05-16,SALINAS,2020-01-27 11:37:35-05:00
146,1.0,1.0,9623,295894,CERTIFICATION,2018-03-30,2018-08-19,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO LLC / SARC, INC",128,2017-11-06,2018-05-16,SALINAS,2020-01-27 11:37:35-05:00
147,1.0,1.0,10875,295894,CERTIFICATION,2018-05-04,2018-08-15,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO LLC / SARC, INC",128,2017-11-06,2018-05-16,SALINAS,2020-01-27 11:37:35-05:00
148,1.0,1.0,11003,295894,CERTIFICATION,2018-05-18,2018-09-23,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO LLC / SARC, INC",128,2017-11-06,2018-05-16,SALINAS,2020-01-27 11:37:35-05:00
149,1.0,1.0,11007,295894,CERTIFICATION,2018-05-22,2018-08-22,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO LLC / SARC, INC",128,2017-11-06,2018-05-16,SALINAS,2020-01-27 11:37:35-05:00
150,1.0,1.0,11252,295894,CERTIFICATION,2018-05-21,2018-09-09,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO LLC / SARC, INC",128,2017-11-06,2018-05-16,SALINAS,2020-01-27 11:37:35-05:00
151,1.0,1.0,11298,295894,CERTIFICATION,2018-05-24,2018-08-31,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO LLC / SARC, INC",128,2017-11-06,2018-05-16,SALINAS,2020-01-27 11:37:35-05:00
152,1.0,1.0,14451,295894,CERTIFICATION,2018-08-31,2019-01-09,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING CO LLC / SARC, INC",128,2017-11-06,2018-05-16,SALINAS,2020-01-27 11:37:35-05:00
153,1.0,1.0,3823,301650,CERTIFICATION,2018-01-16,2018-06-19,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING COMPANY, LLC",35,2020-06-21,2020-07-04,SALINAS,2021-01-27 00:18:00-05:00
154,1.0,1.0,3826,301650,CERTIFICATION,2018-01-19,2018-07-13,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING COMPANY, LLC",35,2020-06-21,2020-07-04,SALINAS,2021-01-27 00:18:00-05:00
155,1.0,1.0,5190,301650,CERTIFICATION,2018-01-22,2018-07-22,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING COMPANY, LLC",35,2020-06-21,2020-07-04,SALINAS,2021-01-27 00:18:00-05:00
156,1.0,1.0,5392,301650,CERTIFICATION,2018-02-01,2018-07-13,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING COMPANY, LLC",35,2020-06-21,2020-07-04,SALINAS,2021-01-27 00:18:00-05:00
157,1.0,1.0,5470,301650,CERTIFICATION,2018-02-01,2018-07-18,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING COMPANY, LLC",35,2020-06-21,2020-07-04,SALINAS,2021-01-27 00:18:00-05:00
158,1.0,1.0,5497,301650,CERTIFICATION,2018-02-07,2018-07-24,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING COMPANY, LLC",35,2020-06-21,2020-07-04,SALINAS,2021-01-27 00:18:00-05:00
159,1.0,1.0,5560,301650,CERTIFICATION,2018-02-01,2018-07-16,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING COMPANY, LLC",35,2020-06-21,2020-07-04,SALINAS,2021-01-27 00:18:00-05:00
160,1.0,1.0,9107,301650,CERTIFICATION,2018-03-28,2018-07-23,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING COMPANY, LLC",35,2020-06-21,2020-07-04,SALINAS,2021-01-27 00:18:00-05:00
161,1.0,1.0,9473,301650,CERTIFICATION,2018-04-09,2018-08-16,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING COMPANY, LLC",35,2020-06-21,2020-07-04,SALINAS,2021-01-27 00:18:00-05:00
162,1.0,1.0,9508,301650,CERTIFICATION,2018-04-02,2018-08-29,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING COMPANY, LLC",35,2020-06-21,2020-07-04,SALINAS,2021-01-27 00:18:00-05:00
163,1.0,1.0,9623,301650,CERTIFICATION,2018-03-30,2018-08-19,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING COMPANY, LLC",35,2020-06-21,2020-07-04,SALINAS,2021-01-27 00:18:00-05:00
164,1.0,1.0,10875,301650,CERTIFICATION,2018-05-04,2018-08-15,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING COMPANY, LLC",35,2020-06-21,2020-07-04,SALINAS,2021-01-27 00:18:00-05:00
165,1.0,1.0,11003,301650,CERTIFICATION,2018-05-18,2018-09-23,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING COMPANY, LLC",35,2020-06-21,2020-07-04,SALINAS,2021-01-27 00:18:00-05:00
166,1.0,1.0,11007,301650,CERTIFICATION,2018-05-22,2018-08-22,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING COMPANY, LLC",35,2020-06-21,2020-07-04,SALINAS,2021-01-27 00:18:00-05:00
167,1.0,1.0,11252,301650,CERTIFICATION,2018-05-21,2018-09-09,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING COMPANY, LLC",35,2020-06-21,2020-07-04,SALINAS,2021-01-27 00:18:00-05:00
168,1.0,1.0,11298,301650,CERTIFICATION,2018-05-24,2018-08-31,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING COMPANY, LLC",35,2020-06-21,2020-07-04,SALINAS,2021-01-27 00:18:00-05:00
169,1.0,1.0,14451,301650,CERTIFICATION,2018-08-31,2019-01-09,CA,ELKHORN PACKING CO LLC,SALINAS,CA,"ELKHORN PACKING COMPANY, LLC",35,2020-06-21,2020-07-04,SALINAS,2021-01-27 00:18:00-05:00
170,1.0,1.0,3823,306792,CERTIFICATION,2018-01-16,2018-06-19,CA,ELKHORN PACKING CO LLC,SALINAS,CA,ELKHORN PACKING CO LLC,23,2017-12-01,2018-02-14,SALINAS,2020-10-07 13:04:28-04:00
171,1.0,1.0,3826,306792,CERTIFICATION,2018-01-19,2018-07-13,CA,ELKHORN PACKING CO LLC,SALINAS,CA,ELKHORN PACKING CO LLC,23,2017-12-01,2018-02-14,SALINAS,2020-10-07 13:04:28-04:00
172,1.0,1.0,5190,306792,CERTIFICATION,2018-01-22,2018-07-22,CA,ELKHORN PACKING CO LLC,SALINAS,CA,ELKHORN PACKING CO LLC,23,2017-12-01,2018-02-14,SALINAS,2020-10-07 13:04:28-04:00
173,1.0,1.0,5392,306792,CERTIFICATION,2018-02-01,2018-07-13,CA,ELKHORN PACKING CO LLC,SALINAS,CA,ELKHORN PACKING CO LLC,23,2017-12-01,2018-02-14,SALINAS,2020-10-07 13:04:28-04:00
174,1.0,1.0,5470,306792,CERTIFICATION,2018-02-01,2018-07-18,CA,ELKHORN PACKING CO LLC,SALINAS,CA,ELKHORN PACKING CO LLC,23,2017-12-01,2018-02-14,SALINAS,2020-10-07 13:04:28-04:00
175,1.0,1.0,5497,306792,CERTIFICATION,2018-02-07,2018-07-24,CA,ELKHORN PACKING CO LLC,SALINAS,CA,ELKHORN PACKING CO LLC,23,2017-12-01,2018-02-14,SALINAS,2020-10-07 13:04:28-04:00
176,1.0,1.0,5560,306792,CERTIFICATION,2018-02-01,2018-07-16,CA,ELKHORN PACKING CO LLC,SALINAS,CA,ELKHORN PACKING CO LLC,23,2017-12-01,2018-02-14,SALINAS,2020-10-07 13:04:28-04:00
177,1.0,1.0,9107,306792,CERTIFICATION,2018-03-28,2018-07-23,CA,ELKHORN PACKING CO LLC,SALINAS,CA,ELKHORN PACKING CO LLC,23,2017-12-01,2018-02-14,SALINAS,2020-10-07 13:04:28-04:00
178,1.0,1.0,9473,306792,CERTIFICATION,2018-04-09,2018-08-16,CA,ELKHORN PACKING CO LLC,SALINAS,CA,ELKHORN PACKING CO LLC,23,2017-12-01,2018-02-14,SALINAS,2020-10-07 13:04:28-04:00
179,1.0,1.0,9508,306792,CERTIFICATION,2018-04-02,2018-08-29,CA,ELKHORN PACKING CO LLC,SALINAS,CA,ELKHORN PACKING CO LLC,23,2017-12-01,2018-02-14,SALINAS,2020-10-07 13:04:28-04:00
180,1.0,1.0,9623,306792,CERTIFICATION,2018-03-30,2018-08-19,CA,ELKHORN PACKING CO LLC,SALINAS,CA,ELKHORN PACKING CO LLC,23,2017-12-01,2018-02-14,SALINAS,2020-10-07 13:04:28-04:00
181,1.0,1.0,10875,306792,CERTIFICATION,2018-05-04,2018-08-15,CA,ELKHORN PACKING CO LLC,SALINAS,CA,ELKHORN PACKING CO LLC,23,2017-12-01,2018-02-14,SALINAS,2020-10-07 13:04:28-04:00
182,1.0,1.0,11003,306792,CERTIFICATION,2018-05-18,2018-09-23,CA,ELKHORN PACKING CO LLC,SALINAS,CA,ELKHORN PACKING CO LLC,23,2017-12-01,2018-02-14,SALINAS,2020-10-07 13:04:28-04:00
183,1.0,1.0,11007,306792,CERTIFICATION,2018-05-22,2018-08-22,CA,ELKHORN PACKING CO LLC,SALINAS,CA,ELKHORN PACKING CO LLC,23,2017-12-01,2018-02-14,SALINAS,2020-10-07 13:04:28-04:00
184,1.0,1.0,11252,306792,CERTIFICATION,2018-05-21,2018-09-09,CA,ELKHORN PACKING CO LLC,SALINAS,CA,ELKHORN PACKING CO LLC,23,2017-12-01,2018-02-14,SALINAS,2020-10-07 13:04:28-04:00
185,1.0,1.0,11298,306792,CERTIFICATION,2018-05-24,2018-08-31,CA,ELKHORN PACKING CO LLC,SALINAS,CA,ELKHORN PACKING CO LLC,23,2017-12-01,2018-02-14,SALINAS,2020-10-07 13:04:28-04:00
186,1.0,1.0,14451,306792,CERTIFICATION,2018-08-31,2019-01-09,CA,ELKHORN PACKING CO LLC,SALINAS,CA,ELKHORN PACKING CO LLC,23,2017-12-01,2018-02-14,SALINAS,2020-10-07 13:04:28-04:00
187,1.0,1.0,3915,284117,CERTIFICATION,2018-12-27,2018-07-17,CA,LA FUENTE FARMING INC,SANTA MARIA,CA,"LA FUENTE FARMING, INC",117,2019-04-01,2019-06-04,SANTA MARIA,2020-04-14 00:19:52-04:00
188,1.0,1.0,4263,299208,CERTIFICATION,2018-01-25,2018-10-06,CA,SLAVEN RANCH,ZAMORA,CA,SLAVEN RANCH,11,2017-04-01,2019-10-15,ZAMORA,2021-04-15 00:18:40-04:00
189,1.0,1.0,4326,295965,CERTIFICATION,2018-01-05,2018-07-23,CA,"SAVINO FARMS, INC",SANTA MARIA,CA,"SAVINO FARMS, INC",570,2018-02-28,2018-09-04,SANTA MARIA,2019-07-13 00:23:01-04:00
190,1.0,1.0,4336,247171,CERTIFICATION,2018-01-03,2018-07-21,CA,"RANCHO DEL MAR, INC",SANTA MARIA,CA,"RANCHO ENCANTADO, INC",0,2017-08-28,2017-08-29,SANTA MARIA,2018-08-14 00:04:13-04:00
191,1.0,1.0,6124,247171,CERTIFICATION,2018-02-16,2018-08-01,CA,"RANCHO NUEVO HARVESTING, INC",SANTA MARIA,CA,"RANCHO ENCANTADO, INC",0,2017-08-28,2017-08-29,SANTA MARIA,2018-08-14 00:04:13-04:00
192,1.0,1.0,8582,247171,CERTIFICATION,2018-03-09,2018-08-15,CA,"RANCHO NUEVO HARVESTING, INC",SANTA MARIA,CA,"RANCHO ENCANTADO, INC",0,2017-08-28,2017-08-29,SANTA MARIA,2018-08-14 00:04:13-04:00
193,1.0,1.0,8872,247171,CERTIFICATION,2018-02-20,2018-08-07,CA,"RANCHO NUEVO HARVESTING, INC",SANTA MARIA,CA,"RANCHO ENCANTADO, INC",0,2017-08-28,2017-08-29,SANTA MARIA,2018-08-14 00:04:13-04:00
194,1.0,1.0,10022,247171,CERTIFICATION,2018-04-24,2018-08-31,CA,"RANCHO NUEVO HARVESTING, INC",SANTA MARIA,CA,"RANCHO ENCANTADO, INC",0,2017-08-28,2017-08-29,SANTA MARIA,2018-08-14 00:04:13-04:00
195,1.0,1.0,10384,247171,CERTIFICATION,2018-04-12,2018-08-16,CA,"RANCHO NUEVO HARVESTING, INC",SANTA MARIA,CA,"RANCHO ENCANTADO, INC",0,2017-08-28,2017-08-29,SANTA MARIA,2018-08-14 00:04:13-04:00
196,1.0,1.0,10449,247171,CERTIFICATION,2018-04-24,2018-08-19,CA,"RANCHO NUEVO HARVESTING, INC",SANTA MARIA,CA,"RANCHO ENCANTADO, INC",0,2017-08-28,2017-08-29,SANTA MARIA,2018-08-14 00:04:13-04:00
197,1.0,1.0,10948,247171,CERTIFICATION,2018-04-07,2018-08-16,CA,"RANCHO NUEVO HARVESTING, INC",SANTA MARIA,CA,"RANCHO ENCANTADO, INC",0,2017-08-28,2017-08-29,SANTA MARIA,2018-08-14 00:04:13-04:00
198,1.0,1.0,11449,247171,CERTIFICATION,2018-05-24,2018-08-31,CA,"RANCHO NUEVO HARVESTING, INC",SANTA MARIA,CA,"RANCHO ENCANTADO, INC",0,2017-08-28,2017-08-29,SANTA MARIA,2018-08-14 00:04:13-04:00
199,1.0,1.0,11641,247171,CERTIFICATION,2018-05-01,2018-08-28,CA,"RANCHO NUEVO HARVESTING, INC",SANTA MARIA,CA,"RANCHO ENCANTADO, INC",0,2017-08-28,2017-08-29,SANTA MARIA,2018-08-14 00:04:13-04:00
200,1.0,1.0,11965,247171,CERTIFICATION,2018-05-03,2018-09-23,CA,"RANCHO NUEVO HARVESTING, INC",SANTA MARIA,CA,"RANCHO ENCANTADO, INC",0,2017-08-28,2017-08-29,SANTA MARIA,2018-08-14 00:04:13-04:00
201,1.0,1.0,12445,247171,CERTIFICATION,2018-06-15,2018-09-04,CA,"RANCHO NUEVO HARVESTING, INC",SANTA MARIA,CA,"RANCHO ENCANTADO, INC",0,2017-08-28,2017-08-29,SANTA MARIA,2018-08-14 00:04:13-04:00
202,1.0,1.0,13002,247171,CERTIFICATION,2018-07-12,2018-09-12,CA,"RANCHO NUEVO HARVESTING, INC",SANTA MARIA,CA,"RANCHO ENCANTADO, INC",0,2017-08-28,2017-08-29,SANTA MARIA,2018-08-14 00:04:13-04:00
203,1.0,1.0,13671,247171,CERTIFICATION,2018-07-13,2018-10-16,CA,"RANCHO NUEVO HARVESTING, INC",SANTA MARIA,CA,"RANCHO ENCANTADO, INC",0,2017-08-28,2017-08-29,SANTA MARIA,2018-08-14 00:04:13-04:00
204,1.0,1.0,13978,247171,CERTIFICATION,2018-08-21,2018-10-31,CA,"RANCHO NUEVO HARVESTING, INC",SANTA MARIA,CA,"RANCHO ENCANTADO, INC",0,2017-08-28,2017-08-29,SANTA MARIA,2018-08-14 00:04:13-04:00
205,1.0,1.0,14108,247171,CERTIFICATION,2018-08-06,2018-10-28,CA,"RANCHO NUEVO HARVESTING, INC",SANTA MARIA,CA,"RANCHO ENCANTADO, INC",0,2017-08-28,2017-08-29,SANTA MARIA,2018-08-14 00:04:13-04:00
206,1.0,1.0,14167,247171,CERTIFICATION,2018-08-06,2018-11-15,CA,"RANCHO NUEVO HARVESTING, INC",SANTA MARIA,CA,"RANCHO ENCANTADO, INC",0,2017-08-28,2017-08-29,SANTA MARIA,2018-08-14 00:04:13-04:00
207,1.0,1.0,14239,247171,CERTIFICATION,,2018-11-23,CA,"RANCHO NUEVO HARVESTING, INC",SANTA MARIA,CA,"RANCHO ENCANTADO, INC",0,2017-08-28,2017-08-29,SANTA MARIA,2018-08-14 00:04:13-04:00
208,1.0,1.0,14274,247171,CERTIFICATION,2018-08-10,2018-10-30,CA,"RANCHO NUEVO HARVESTING, INC",SANTA MARIA,CA,"RANCHO ENCANTADO, INC",0,2017-08-28,2017-08-29,SANTA MARIA,2018-08-14 00:04:13-04:00
209,1.0,1.0,4336,284116,CERTIFICATION,2018-01-03,2018-07-21,CA,"RANCHO DEL MAR, INC",SANTA MARIA,CA,"RANCHO DEL MAR, INC",447,2017-06-04,2019-06-03,SANTA MARIA,2020-04-14 00:19:52-04:00
210,1.0,1.0,4388,277131,PARTIAL CERTIFICATION,2017-12-29,2018-07-16,CA,"BIG F COMPANY, INC",SANTA MARIA,CA,"BIG F COMPANY, INC",70,2016-02-15,2016-08-27,SANTA MARIA,2018-12-18 00:17:42-05:00
211,1.0,1.0,4388,295966,PARTIAL CERTIFICATION,2017-12-29,2018-07-16,CA,"BIG F COMPANY, INC",SANTA MARIA,CA,"BIG F COMPANY, INC",558,2018-02-22,2018-09-15,SANTA MARIA,2019-07-13 00:23:01-04:00
212,1.0,1.0,4759,287323,CERTIFICATION,2018-02-15,2018-11-30,CA,MANUEL PEREZ FARMING,SAN LUIS OBISPO,CA,MANUEL PEREZ FARMING INC,59,2017-03-15,2018-08-15,SAN LUIS OBISPO,2019-07-26 10:03:57-04:00
213,1.0,1.0,5312,298723,CERTIFICATION,2018-01-29,2018-08-08,CA,RIVER VISTA FARMS,COLUSA,CA,"RIVER VISTA FARMS, LLC",2,2020-04-06,2020-07-08,COLUSA,2021-01-27 00:18:00-05:00
214,1.0,1.0,5337,310583,CERTIFICATION,2018-02-20,2018-09-17,CA,IMPERIAL LAMB,IMPERIAL,CA,IMPERIAL LAMB INC,5,2016-09-19,2017-08-22,IMPERIAL,2020-10-07 13:04:28-04:00
215,1.0,1.0,12527,310583,CERTIFICATION,,2019-03-08,CA,IMPERIAL LAMB,IMPERIAL,CA,IMPERIAL LAMB INC,5,2016-09-19,2017-08-22,IMPERIAL,2020-10-07 13:04:28-04:00
216,1.0,1.0,14421,310583,CERTIFICATION,,2019-05-08,CA,IMPERIAL LAMB,IMPERIAL,CA,IMPERIAL LAMB INC,5,2016-09-19,2017-08-22,IMPERIAL,2020-10-07 13:04:28-04:00
217,1.0,1.0,5381,254448,CERTIFICATION,2018-01-18,2018-07-26,CA,"HIGUERA FARMS, INC",SANTA MARIA,CA,"HIGUERA FARMS, INC",0,2014-05-15,2014-10-31,SANTA MARIA,2018-03-24 02:13:06-04:00
